X,Y,amenity,name,name:en,cuisine,addr:street,addr:postcode,internet_access,opening_hours,addr:city,name:mk,smoking,outdoor_seating,addr:housenumber,int_name,phone,takeaway,website,wheelchair,operator,addr:country,internet_access:fee,email,name:sq,addr:city:en,addr:street:en,drive_in,addr:housename,microbrewery,organic,delivery
21.7173139,42.1325071,cafe,Julia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.7187664,42.132536,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.7206493,42.1320465,restaurant,Restoran Prado,,burger;sandwich;regional;international;grill;coffee_shop;pasta;balkan;pancake;pizza;fish_and_chips;diner;chicken;italian_pizza;fish;seafood;mediterranean;italian;fine_dining,Св. Кирил и Методиј,1300,wlan,Mo-Th 08:00-24:00; Fr-Sa 08:00-01:00; Su 10:00-24:00,,,,,1,,+38931430100,,https://m.facebook.com/prado.kumanovo/,,,,,,,,,,,,,
21.7207809,42.1319112,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.7128683,42.1331153,cafe,Relax,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.712736,42.1333648,cafe,Donita,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.7131719,42.1333475,restaurant,Ambrella,,,,,,,,,,yes,,,,,,,,,no,,,,,,,,,
21.7162124,42.1329068,pub,Art Cafe CARIGRAD,,,Ilindenska,1300,,,,,,,31,,,,,,,,,,,,,,Art Cafe CARIGRAD,,,
21.7173429,42.1338027,fast_food,Аркадија,,,,,,,,,,,,Arkadija,,,,,,,,,,,,,,,,
21.7176862,42.1343433,bar,city,,,,,,,,city,,,,,,,,,,,,,,,,,,,,
21.718448,42.13429,cafe,Зафир,,,,,,,,,,,,Zafir,,,,,,,,,,,,,,,,
21.7183301,42.1345469,fast_food,Џу Џу Бургер,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.7189408,42.1341627,cafe,Франш,,,,,,,,,,,,Fransh,,,,,,,,,,,,,,,,
21.7189898,42.134282,cafe,Irish Pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.7187933,42.1343519,cafe,Корзо,,,,,,,,,,,,Korzo,,,,,,,,,,,,,,,,
21.7197998,42.1345864,bar,Revolution,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.719591,42.1350337,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.7177097,42.1359989,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.7174092,42.1366097,bar,Касапски круг,,,,,,,,,,,,Kasapski krug,,,,,,,,,,,,,,,,
21.7187383,42.1361779,cafe,Нама Кафе,,,,,,,,,,,,Nama Kafe,,,,,,,,,,,,,,,,
21.7190616,42.136391,bar,Клуб,,,,,,,,,,,,Klub,,,,,,,,,,,,,,,,
21.7192653,42.1366237,pub,W2,,,,,,,,,,,,W2,,,,,,,,,,,,,,,,
21.7187986,42.1373298,pub,Тунел,,,,,,,,,,,,Tunel,,,,,,,,,,,,,,,,
21.7204462,42.1365237,restaurant,Баба Цана,,,,,,,,,,,,Baba Cana,,,,,,,,,,,,,,,,
21.7279322,42.132763,cafe,Rafaela,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.728942,42.1325717,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.7282115,42.1333614,restaurant,Помодоро,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.7266326,42.1355332,bar,Lollipop,,,,1300,,,Kumanovo,,,,,,,,https://www.facebook.com/clublollipop,,,,,,,,,,,,,
21.7241653,42.1381918,cafe,اخر نقطة تاع تران,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.7318423,42.1235585,restaurant,Корнер,,,,,,,,,,,,Korner,,,,,,,,,,,,,,,,
22.3309502,42.2075328,restaurant,Стар Лисец,Old Fox,,Македонска,,wlan,,,,,,,,+38970756364,,,,,,,,,,,,,,,
22.3379183,42.207696,food_court,Трнче,,,Свети Јоаким Осоговски,1330,,,Kriva Palanka,,isolated,,,,,,,,Ѓорѓиовски Бранко,,,,,,,,,,,
22.3466279,42.2123127,restaurant,македонија,,regional,Marshal Tito,1330,,,Крива Паланка,,,,,,,,,,,,,,,,,,,,,
22.3580161,42.2228585,restaurant,Pashina vodenica,Restaurant and rooms,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.3895181,42.2241793,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.389952,42.2246851,fast_food,Дервен,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4461539,42.0157614,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4474069,42.018055,fast_food,Burek,,regional,Булевар Христијан Тодоровски Карпош,,,,Cкoпje,,,,,,,,,,Torbes,,,,,,,,,,,
21.4462164,42.0365961,restaurant,EZO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4163482,41.9922398,restaurant,511,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,
21.416522,41.9922245,restaurant,Balila,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4150613,41.9946354,restaurant,Крчма,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4158549,41.9931627,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4162239,41.9934306,cafe,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4171739,41.9937283,cafe,Авантура,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4164328,41.9939731,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4173314,41.9947238,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4160063,41.9969599,restaurant,Лавче,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4170693,41.997226,restaurant,Еснаф кај даре,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4021635,41.9959806,restaurant,МАКЕДОНСКА КУЌА,MACEDONIAN HOUSE,burger;regional;ice_cream;grill;crepe;coffee_shop;balkan;pancake;chicken;diner;fish;breakfast;tea;sausage;local;fine_dining;kebab;barbecue,Митрополит Теодосиј Гологанов,1000,wlan,Mo-Su 08:00-00:00,,,,,63,,023296415,,http://www.makedonskakuka.com,,Kiro Ilijeski -Kambero,,,contact@makedonskakuka.com,,,,,,,,
21.4032227,41.9959185,drinking_water,Чешма,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4020366,41.9979148,restaurant,Кај Маршалот,Kaj Marsalot,regional,Прашка,,,,,,outside,,1,,,no,,,,,,,,,,,,,,no
21.4093297,41.995913,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4086858,41.9972323,restaurant,Акорд,Acorde,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4091295,41.997291,cafe,Ли,Lee,coffee_shop,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4078483,41.9997295,restaurant,Рустикана,Rustikana,burger;regional;breakfast;grill;mediterranean;balkan;chicken;kebab,Римска,1000,wlan,Mo-Su 10:00-00:00,,,,,6,,071383382,,,,Saso Gligorovski Tate,,,dinamic.ksk@gmail.com,,,,,,,,
21.4168806,41.9984995,cafe,Belier,,,Владимир Полежановски,1000,,,,,,,,,,,,,,,,,,,,,,,,
21.4172361,41.9990907,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.417224,41.9992004,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.416703,42.0001541,cafe,Броз Кафе,Broz Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4184652,41.9989695,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4184238,41.9993211,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.420417,41.998742,restaurant,Дестан,,barbecue,,,,,,,separated,yes,,,,,,,,,,,,,,,,,,
21.4204573,41.9989335,pub,Браво,Bravo,,,,,,,,outside,,,,,,,,,,,,,,,,,,,
21.4191901,42.0005946,restaurant,Кантина,,burger;coffee_shop;sandwich;ice_cream,Радњанска,1000,,Monday- Satudray 09:00-24:00,Cкoпje,,outside,yes,4,,,yes,,,,,,,,,,,,,,
21.4207447,41.9987097,restaurant,Пицерија Либертас,,pizza,T.C Bunjakovec prv kat lok 36,1000,,,,,,,,,070567295,,,,,,,,,,,,libertas,,,
21.4217901,41.9990725,fast_food,Гирадико,,kebab,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4231958,41.9983035,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4211669,42.0004422,bar,# hash bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4231465,41.9999867,fast_food,Dogs bar,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,
21.4173939,42.0008922,fast_food,Сендвичара Попе,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,
21.417262,42.0009888,cafe,Кафе Змија,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4175044,42.0007963,cafe,Кафе Филипос,,coffee_shop,Благој Давков,,,,,,,,2,,,,,,,,,,,,,,,,,
21.4175412,42.0011509,pub,Кафе Кино Карпош,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4170443,42.003398,fast_food,Royal Burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4167758,42.0035281,fast_food,DM Restaurant,,regional,Орце Николов,,,10:00-00:00,Скопје,,,,,,,,,,,,,,,,,,,,,
21.420049,42.0007591,restaurant,Дебар Маало,Gostilnica Ilinden,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4200655,42.0009079,restaurant,"Кафана ""Дебар Маало""","Kafana ""Debar Maalo""",savory_pancakes;german;chicken;diner;american;local;barbecue;tea;fine_dining;cake;pasta;international;french;greek;seafood;fish_and_chips;pancake;sandwich;vegan;coffee_shop;balkan;mediterranean;croatian;ramen;turkish;fish;kebab;grill,Живко Чинго,1000,wlan,Mo-Th 08:00-00:00; Fr-Su 08:00-01:00,,,,,,,071 279 660,,,,,,,,,,,,,,,
21.4205747,42.0013292,restaurant,Дебар Маало,Debar Maalo,chicken;diner;beef_bowl;american;ice_cream;local;tea;pizza;burger;cake;pasta;french;italian_pizza;seafood;crepe;pancake;sandwich;vegan;coffee_shop;balkan;mediterranean;croatian;fish;kebab;breakfast;grill,Живко Чинго,1000,wlan,Su-Th 08:00-00:30; Fr-Sa 08:00-01:00,,,,,,,076219654,,,,,,,,,,,,,,,
21.4206632,42.0010941,restaurant,Фрути Ди Маре,Fruti Di Mare,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4210921,42.0013712,restaurant,Идадија,Idadija,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4216953,42.0013652,cafe,Laika,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4208615,42.0014888,restaurant,Кај Перо,Kaj Pero,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4214837,42.001453,restaurant,Наџак,Nadzak,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.423008,42.0012294,cafe,fourplay,,,Орце Николов,1000,,,Cкoпje,,,,93,,,,,,,,,,,,,,,,,
21.4216722,42.0021654,bar,Kaldrma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4217791,42.0022762,bar,Van Gogh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4218407,42.0023198,cafe,Кахава,Cahawa,,,1000,,,,,,,,,,,,,,,,,,,,,,,,
21.4206742,42.0048032,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4181784,42.0087916,cafe,Централ Парк,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4229473,42.0085511,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4215315,42.0097827,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.423451,42.0002331,bar,Radio bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4235498,42.00231,bar,Speakeasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4235595,42.0023813,restaurant,МЦМ Мезе Бар,MCM Meze Bar,balkan,Булевар Илинден,1000,wlan,Mo-Su 00:00-00:00,,,,,80,,+38970250420,,,,,,,mezebarmcm@gmail.com,,,,,,,,
21.4235182,42.0043046,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4166293,42.0126654,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4177576,41.9832059,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4193986,41.9868025,restaurant,Баба Цана,Baba Cana,macedonian,,,,,,,,,,,,,,,,,,,,,,,,,,
22.6366903,41.231591,restaurant,Elita,,fish,,,,,,,,,,,,,,,,,,,,,,,,,,
20.958638,41.986155,restaurant,Emka,,regional,Илинденска,,,,Тетово,,yes,,,,,,,,,,,,,,,,,,,
20.959654,41.9890195,restaurant,,Evergreen,balkan,Gostivarska bb,1200,wlan,Mo-Su 07:00-00:00,,,,,,,,,,,,,,,,,,,,,,
20.9602367,41.9912803,restaurant,Ultra,Ultra,,,,,,,Ultra,,,,,,,,,,,,,,,,,,,,
20.9602672,41.9913951,cafe,Ultra,Ultra,,,,,,,Ultra,,,,,,,,,,,,,,,,,,,,
20.959919,41.9916981,cafe,M House,,,,,wlan,,,,,,,,,,,,Nebi Mustafi,,,,,,,,,,,
20.9608123,41.992301,cafe,Ток 2000,Tok 2000,balkan,Илинденска,1200,wlan,Mo-Sa 07:00-19:00,,Ток 2000,,,,,044334065,,,,Ali,,,,Tok 2000,,,,,,,
20.9606249,41.9957283,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.961125,41.9976539,restaurant,Restaurant Boss,,burger;sandwich;ice_cream;grill;cake;coffee_shop;pasta;greek;balkan;pancake;pizza;fish_and_chips;diner;italian_pizza;fish;hotdog;breakfast;tea;italian,,,wlan,24/7,,Ресторант Босс,,,,,,,,,,,,,Restaurant Boss,,,,,,,
20.9614188,41.9995695,restaurant,Era,,burger;sandwich;breakfast;ice_cream;tea;cake;coffee_shop;pasta;pizza;diner,,,wlan,Mo-Su 09:00-00:00,,,,,,,,,,,,,,,Era,,,,,,,
20.9518032,42.0012645,cafe,Беко Кафе,Beko's Caffe,,"Street ""146""",1220,,Mo-Su 10:00-22:00,,,,,,,,,,,,,,,Kafja Bekos,,,,,,,
20.9565617,42.0049329,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9622336,41.9940024,cafe,,Check-in,grill;italian_pizza,Илинденска,1200,wlan,Mo-Sa 08:00-22:00,,,,,,,,,,,,,,,check-in,,,,,,,
20.9619853,41.999321,cafe,Riva Caffè,,burger;breakfast;pizza;ice_cream;tea;coffee_shop,,,wlan,Mo-Su 10:00-22:00,,,,,,,072545050,,,,,,,,,,,,,,,
20.9633055,42.0060772,cafe,Amaretta (Red&Black),Red'n'Black,coffee_shop;italian,Ѓорче Петров,1220,wlan,Mo-Su 07:00-23:30,,Црвено'Црните,yes,,,,,,,no,,,,,Kuq e Zinjtë,,,,,,,
20.9713496,42.0075938,cafe,Garden,Garden,,,,,,,Garden,,,,,,,,,,,,,,,,,,,,
20.9714342,42.0075662,cafe,Irish Pub,,burger;coffee_shop;fast_food;juice;cocktails;hookah,ул. Дервиш Цара  (ЈНА),1220,wlan,Mo-Su 09:00-01:00,Tetovo,,yes,yes,39,,,,https://instagram.com/irishpubofficial,,,,,,,,,,,,,
20.9721424,42.0072505,cafe,Tantra,Tantra,,,,,,,Tantra,,,,,,,,,,,,,,,,,,,,
20.971694,42.0073312,cafe,Maroon Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9718414,42.0073693,cafe,Barcode,Cavalli Club,,,,,Mo-Su 08:00-23:55,,Cavalli Club,,,,,,,,,,,,,Cavalli Club,,,,,,,
20.9746292,42.0073877,restaurant,11,,,,1200,wlan,,,11,,,,,,,,,,,,,,,,,,,,
20.9731075,42.0080851,restaurant,Maestro Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9750309,42.0077518,restaurant,Restaurant Sirena,,pizza,Маршал Тито,1200,,07:00- 24:00,Tetovo,,isolated,,94,,+389 44 335 701,yes,,,,,,,,,,,,,,no
20.9737785,42.0100645,cafe,Стори Кафе,Story Cafe,,,,,,,Стори Кафе,,,,,,,,,,,,,,,,,,,,
20.9740134,42.0100196,cafe,Репаблик Кафе,Republic Cafe,,,,,,,Репаблик Кафе,,,,,,,,,,,,,,,,,,,,
20.9756816,42.009057,restaurant,Ресторан Еснав,,,,,,,,Ресторан Еснав,,,,,,,,,,,,,,,,,,,,
20.9758291,42.0089945,restaurant,Ресторан Тетовска Куќа,,,,,,,,Ресторан Тетовска Куќа,,,,,,,,,,,,,,,,,,,,
20.9758432,42.0095705,restaurant,Пица-Ресторан Пунто Верде,,,,,,,,Пица-Ресторан Пунто Верде,,,,,,,,,,,,,,,,,,,,
20.97935,42.0067252,restaurant,Гарден Ресторант,Garden Restaurant,,,,,,,Гарден Ресторант,,,,,,,,,,,,,,,,,,,,
20.9791319,42.0088358,cafe,Симпл Кафе,Simple Cafe,,,,,,,Симпл Кафе,,,,,,,,,,,,,,,,,,,,
20.9798693,42.0087006,cafe,Били Кафе,Bili Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9893133,42.0042922,fast_food,Шатци,Shatzi,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.989483,42.0040789,cafe,Aksaraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9895845,42.0041365,fast_food,Doner Kebab,,kebab,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9894268,42.0041795,restaurant,Restaurant Emporium,,,,,,"Mo-Th 08:00-24:00, Fr-Sa 08:00-01:00, Su 08:00-24:00",,,,,,,+389 78 388 265,,,,,,,,,,,,,,,
20.989468,42.0042478,restaurant,Fontana Grill,,steak_house,,,,Mo-Su 08:00-24:00,,,,,,,+389 70 664 471,,,,,,,,,,,,,,,
20.9896305,42.0042064,fast_food,Chitir Chicken,,chicken,,,,Mo-Su 09:00-23:00,,,,,,,+389 76 222 066,yes,,,,,,memedfeim@gmail.com,,,,,,,,
20.9660018,42.0133094,restaurant,БЕЛАМИА,BELAMIA,fish;regional;international;ice_cream;crepe;seafood;coffee_shop;steak_house;balkan;pancake;pizza;diner;chicken;vegetarian,Гоце Делчев,1220,wlan,Mo-Su 09:00-23:00,,,,,108,,0038944331332,,http://belamia.mk,,nenad petrovic,,,bela_mia2004@yahoo.com,,,,,,,,
21.0271684,42.0664398,restaurant,Манастирски Ресторан,Manastirski Restoran,,,,,,,Манастирски Ресторан,,,,,,,,,,,,,,,,,,,,
21.0398878,42.0597188,fast_food,Ресторант Контраст,Restaurant Contrast,,,,wlan,,,Ресторант Контраст,,,,,+38970656757,,,,,,,,,,,,,,,
21.041931,42.0609612,cafe,Елита Кафе,,,,,,,,Елита Кафе,,,,,,,,,,,,,,,,,,,,
21.0503487,42.0705093,restaurant,Гостилница Боеми,Gostilnica Boemi,,,,,,,Ресторан Бади,,,,,,,,,,,,,,,,,,,,
21.0512358,42.072656,restaurant,Ресторан Трио,Restoran Trio,,,,,,,Ресторан Трио,,,,,,,,,,,,,,,,,,,,
21.0514706,42.0755301,restaurant,Ресторан Цуцла,Restoran Cucla,,,,,,,Ресторан Цуцла,,,,,,,,,,,,,,,,,,,,
21.1003121,42.1441425,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4871217,42.0072516,restaurant,Hunter’s Lodge “Kamnik”,,steak_house,,,,,,,,,,,,,http://www.kamnik.com.mk/,,,,,,,,,,,,,
21.4941048,41.9977923,fast_food,Томи,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4993803,41.9958519,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4960141,42.0013936,restaurant,Велково Меанче,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4600445,41.9978436,restaurant,Dojrana Skopje,,,,1000,,,,Dojrana Skopje,,,,,,,,,,,,,,,,,,,,
21.4603461,42.0004829,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4536007,42.0048106,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4605034,42.0026892,fast_food,Млечен ресторант АНЕ,,regional;sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4614608,42.002646,bar,Ле Петит,Le Petit,,,1000,wlan,Mo-Su 08:00-01:00,,,,,,,,,,,,,,,,,,,,,,
21.4647397,42.0019716,restaurant,Тица - Елени,,barbecue,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4650824,42.0019424,restaurant,,,barbecue,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4648097,42.0030521,restaurant,Кај Тоше на Ќоше,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4623906,42.0090765,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.93801,42.2627474,bbq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.450695,42.0523407,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4523161,42.0537503,restaurant,Дарвик,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4484,42.0582551,cafe,Royal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4502266,42.060135,cafe,Шема,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4514149,42.0578588,restaurant,Ресторан „Александар“,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4510186,42.0618189,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4888884,42.0903883,drinking_water,Чешма Сарачево,Cesma Saracevo,,,,,,,Чешма Сарачево,,,,,,,,,,,,,,,,,,,,
21.4391421,41.983244,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4391463,41.9834793,drinking_water,Чешма,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4390455,41.9841333,restaurant,Чешма,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4422139,41.9922032,restaurant,Кај Злате,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4427246,41.9922973,restaurant,Лезет,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4449511,41.9911273,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4414844,41.9931868,cafe,,O La La,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.441755,41.9932121,bar,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
21.441738,41.99462,bar,samocod,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4457433,41.9878133,fast_food,Пицерија Џокер,Pizza Joker,sandwich;italian_pizza,,1000,,Mo-Fr 09:00-23:00; Sa 11:00-11:00; Su 12:00-20:00,,,,,,,076840031,,,,,,,bokiev44@gmail.com,,,,,,,,
21.4454673,41.9911127,cafe,,Cafe Jabolko,,,,wlan,Mo-Su 06:00-22:00,,,,,,,,,,,,,,,,,,,,,,
21.446918,41.991008,bar,Club Colloseum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4341981,42.0128215,cafe,Kandi,Kandy,coffee_shop;balkan;ice_cream;irish;regional;tea;turkish,,255,wlan,Mo-Su 07:15-00:00,,,,,,,,,,,Mensur&Hasan,,,,,,,,,,,
21.4349372,42.0198926,restaurant,Prince,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4307185,42.0229923,restaurant,Beta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4412533,42.0195979,restaurant,Бизнис,,,Ресенска,,,,,Бизнис,,,1,,,,,,,,,,,,,,,,,
21.4409393,42.0277395,restaurant,,Restaurant ABC,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4448873,42.1382444,restaurant,Etna Elena,,balkan,,,,,,,,,,,,,,,,,,,,,,,,,,
21.8608797,41.4363985,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.9045019,41.4755911,restaurant,,Restaurant Javor,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.9243174,41.4876682,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.9462755,41.5215164,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.9522494,41.5237914,restaurant,Kaj Zika,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,
21.9361758,41.581813,restaurant,Vinarija Stobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.9748986,41.5502944,cafe,Стоби,Stobi,,,,,,,,,,,Stobi,,,,,,,,,,,,,,,,
21.4264143,41.9922468,cafe,DejaVu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4266738,41.9922273,cafe,Istanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4278104,41.9928812,ice_cream,Ескимо,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,
21.4275081,41.9936252,fast_food,Гиро,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,
21.427602,41.9938495,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4276093,41.9948293,restaurant,7 Скара Ресторан,7 Grill Restaurant,grill,Даме Груев,1000,,Mo-Th 08:00-24:00; Sa 08:00-01:00,Cкoпje,,,yes,7,,(02) 3 224 000,yes,http://7.mk/skara-restoran/,,,,,info@7.mk,,,,,,,,
21.4293734,41.9923772,cafe,Corsso,,,Даме Груев,1000,,,Скопје,,,,,,,,,,,,,,,,,,,,,
21.4297981,41.9925716,restaurant,Damaskino,,,Македонија,1000,,,Скопје,,,,,,,,,,,,,,,,,,,,,
21.429836,41.992653,cafe,Плеј Кафе,Play Cafe,,Македонија,1000,,,Скопје,,,,,,,,,,,,,,,,,,,,,
21.4298728,41.9927362,cafe,Caffe Bar Dolce Vita,,,Македонија,1000,,,Скопје,,,,,,,,,,,,,,,,,,,,,
21.4301208,41.9927317,restaurant,"Lounge Bar & Restaurant ""Square 21""",,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,
21.4301511,41.9927909,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4295835,41.9932203,bar,GastrotecaSiesta,,,,,,10:00-0:00,,,,yes,,,,,https://www.facebook.com/GastrotecaSiesta/,,GastrotecaSiesta,,,,,,,,,,,
21.4295835,41.9932432,restaurant,GastrotecaSiesta,,,,,,10:00-0:00,,,,,,,,,https://www.facebook.com/GastrotecaSiesta/,,,,,,,,,,,,,
21.4300742,41.9933026,restaurant,Amigos Мексиканска Кантина,Amigos Mexican Cantina,mexican,Македонија,1000,,,Скопје,,outside,yes,11,,+389 71 230314,yes,http://www.amigos.com.mk/,yes,,,,info@amigos.com.mk,,,,,,,,
21.4301082,41.9933851,cafe,Ливинг Рум,Living Room,,Македонија,1000,,"Mo-Th 08:00-24:00; Fr,Sa 08:00-01:00; Su 10:00-24:00",Скопје,,outside,yes,,,+389 75 898989,,,,,MK,,,,,,,,,,
21.4302256,41.9929701,cafe,Caffe Novo,,,Македонија,1000,,,Скопје,,,,,,,,,,,,,,,,,,,,,
21.4302496,41.9930256,fast_food,Pizza FRESKO,,italian,Македонија,1000,,,Скопје,Пицерија ФРЕСКО,,,12,,+389 70 567295,,http://www.facebook.com/Picerijafresko,yes,,,,,,,,,,,,
21.430365,41.9938562,cafe,Gnezdo,,,Македонија,1000,,,Скопје,,,,,,,,,,,,,,,,,,,,,
21.4290413,41.9947622,bar,Centar Bar,,,,1000,,Mo-Su 09:00-23:00,,,,,,,,,,,,,,,,,,,,,,
21.4306195,41.9944452,cafe,Bistro Skopje,,,Македонија,1000,,,Скопје,,separated,yes,41,,,,,yes,,,,,,,,,,,,
21.4308588,41.9949424,cafe,DRAMA coffee house,,,Македонија,1000,,08:00-01:00,Скопје,,,,,,,,,,,,,,,,,,,,,
